Geneid,CTB_1st_717,CTB_1st_722,CTB_1st_732,EVT_1st_1026,EVT_1st_1087,EVT_1st_1089
ENSG00000201638.2,0,0,0,0,0,0
ENSG00000201640.2,0,0,0,0,0,0
ENSG00000201641.1,0,0,0,0,0,0
ENSG00000201642.1,0,0,0,0,0,0
ENSG00000201643.1,0,0,0,1,1,0
ENSG00000201644.2,0,0,0,0,0,0
ENSG00000201648.1,0,0,0,0,0,0
ENSG00000201649.1,0,0,0,0,0,0
ENSG00000201654.1,0,0,0,0,0,0
ENSG00000201658.1,0,0,0,0,0,0
ENSG00000201659.1,0,0,0,0,0,0
ENSG00000201660.1,0,0,0,0,0,0
ENSG00000201662.1,0,0,0,0,0,0
ENSG00000201663.1,0,0,0,0,0,0
ENSG00000201665.1,0,0,0,0,0,0
ENSG00000201666.1,0,0,0,0,0,0
ENSG00000201668.1,0,0,0,0,0,0
ENSG00000201671.1,0,0,0,0,0,0
ENSG00000201672.1,0,0,0,0,0,0
ENSG00000201674.2,0,0,0,0,0,0
ENSG00000201675.1,0,0,0,0,0,0
ENSG00000201676.1,0,0,0,0,0,0
ENSG00000201679.1,0,0,0,0,0,0
ENSG00000201680.1,0,0,0,0,0,0
ENSG00000201683.1,0,0,0,0,0,0
ENSG00000201684.1,1,0,0,0,0,0
ENSG00000201687.1,0,0,0,0,0,0
ENSG00000201689.1,0,0,0,0,0,0
ENSG00000201690.1,0,0,0,0,0,0
ENSG00000201699.1,27.952,34.942,11.965,0.98,7.971,5.996
ENSG00000201700.3,0,0,0,0,0,0
ENSG00000201701.1,0,0,0,0,0,0
ENSG00000201704.1,0,0,0,0,0,0
ENSG00000201707.1,0,0,0,0,0,0
ENSG00000201708.1,0,0,0,0,0,0
ENSG00000201709.1,0,0,0,0,0,0
ENSG00000201710.1,0,0,0,0,0,0
ENSG00000201711.1,0,0,0,0,0,0
ENSG00000201713.1,0,0,0,0,0,0
ENSG00000201715.1,0,0,0,0,0,0
ENSG00000201723.2,0,0,0,0,0,0
ENSG00000201724.1,0,0,0,0,0,0
ENSG00000201725.1,0,0,0,0,0,0
ENSG00000201727.1,0,0,0,0,0,0
ENSG00000201728.1,0,0,0,0,0,0
ENSG00000201733.1,0,0,0,0,0,0
ENSG00000201736.1,0,0,0,0,0,0
ENSG00000201737.1,0,0,0,0,0,0
ENSG00000201741.1,0,0,0,0,0,0
ENSG00000201742.1,0,0,0,0,0,0
ENSG00000201744.1,0,0,0,0,0,0
ENSG00000201746.1,0,0,0,0,0,0
ENSG00000201747.1,0,0,0,0,0,0
ENSG00000201749.1,0,0,0,0,0,0
ENSG00000201752.1,0,0,0,0,0,0
ENSG00000201754.1,0,0,0,0,0,0
ENSG00000201756.1,0,0,0,0,0,0
ENSG00000201758.1,0,1,0,0,0,3
ENSG00000201761.1,0,0,0,0,0,0
ENSG00000201763.1,0,0,0,0,0,0
ENSG00000201766.1,0,0,0,0,0,0
ENSG00000201770.1,0,0,0,0,0,0
ENSG00000201772.1,24,27,12,8,15,16
ENSG00000201774.1,0,0,0,0,0,0
ENSG00000201775.1,0,0,0,0,0,0
ENSG00000201778.1,0,0,0,0,0,0
ENSG00000201780.1,0,0,0,0,0,0
ENSG00000201782.1,0,0,0,0,0,0
ENSG00000201785.1,0,0,0,0,0,0
ENSG00000201786.1,0,0,0,0,0,0
ENSG00000201788.1,0,0,0,0,0,0
ENSG00000201790.1,0,0,0,0,0,0
ENSG00000201791.1,0,0,0,0,0,0
ENSG00000201793.1,6,11,12.012,1,4.019,1
ENSG00000201794.1,0,0,0,0,0,0
ENSG00000201796.1,0,0,0,0,0,0
ENSG00000201800.1,0,0,0,0,0,0
ENSG00000201801.1,0,0,0,0,0,0
ENSG00000201805.1,0,0,0,0,0,0
ENSG00000201806.1,0,0,0,0,0,0
ENSG00000201807.1,0,0,0,0,0,0
ENSG00000201809.1,0,0,0,0,0,0
ENSG00000201810.1,0,0,0,0,0,0
ENSG00000201811.1,0,0,0,0,0,0
ENSG00000201812.1,0,0,0,0,0,0
ENSG00000201813.1,0,0,0,0,0,0
ENSG00000201815.1,0,0,0,0,0,0
ENSG00000201816.1,0,0,0,0,0,0
ENSG00000201818.1,0,0,0,0,0,0
ENSG00000201820.1,0,0,0,0,0,0
ENSG00000201821.1,0,0,2,0,0,1
ENSG00000201822.1,0,0,0,0,0,0
ENSG00000201823.1,0,0,0,0,0,0
ENSG00000201825.1,0,0,0,0,0,0
ENSG00000201826.1,0,0,0,0,0,0
ENSG00000201827.1,0,0,0,0,0,0
ENSG00000201830.1,0,0,0,0,0,0
ENSG00000201831.1,0,0,0,0,0,0
ENSG00000201839.1,0,0,0,0,0,0
ENSG00000201843.1,0,0,0,0,0,0
ENSG00000201846.1,0,0,0,0,0,0
ENSG00000201847.1,0,0,0,0,0,0
ENSG00000201850.1,0,0,0,0,0,0
ENSG00000201852.1,0,0,0,0,0,0
ENSG00000201856.1,0,0,0,0,0,0
ENSG00000201860.1,0,0,0,0,0,0
ENSG00000201861.1,0,0,0,0,0,0
ENSG00000201863.1,0,0,0,0,0,0
ENSG00000201867.1,0,0,0,0,0,0
ENSG00000201868.1,0,0,0,0,0,0
ENSG00000201869.1,0,0,0,0,0,0
ENSG00000201875.1,0,0,0,0,0,0
ENSG00000201876.1,0,0,0,0,0,0
ENSG00000201881.1,0,0,0,0,0,0
ENSG00000201882.1,0,0,0,0,0,0
ENSG00000201884.1,0,0,0,0,0,0
ENSG00000201892.1,0,0,0,0,0,0
ENSG00000201894.1,0,0,0,0,0,0
ENSG00000201896.1,0,0,0,0,0,0
ENSG00000201898.1,0,0,0,0,0,0
ENSG00000201899.1,0,0,0,0,0,0
ENSG00000201900.1,0,0,0,0,0,0
ENSG00000201901.1,0,0,0,0,0,0
ENSG00000201907.1,0,0,0,0,0,0
ENSG00000201909.1,0,0,0,0,0,0
ENSG00000201910.1,0,0,0,0,0,0
ENSG00000201912.1,0,0,0,0,0,0
ENSG00000201913.1,0,0,0,0,0,0
ENSG00000201916.1,0,0,0,0,0,0
ENSG00000201919.1,0,0,0,0,0,0
ENSG00000201920.1,0,0,0,0,0,0
ENSG00000201922.1,0,0,0,0,0,0
ENSG00000201923.1,0,0,0,0,0,0
ENSG00000201931.1,0,0,0,0,0,0
ENSG00000201933.1,0,0,0,0,0,0
ENSG00000201938.1,0,0,0,0,0,0
ENSG00000201939.1,0,0,0,0,0,0
ENSG00000201942.1,0,0,0,0,0,0
ENSG00000201943.1,0,0,0,0,0,0
ENSG00000201944.1,0,3,0,1,0,2
ENSG00000201945.1,0,0,0,0,0,0
ENSG00000201950.1,0,0,0,0,0,0
ENSG00000201954.1,0,0,0,0,0,0
ENSG00000201955.1,0,0,0,0,0,0
ENSG00000201957.1,0,0,0,0,0,0
ENSG00000201962.1,0,0,0,0,0,0
ENSG00000201965.1,0,0,0,0,0,0
ENSG00000201966.1,0,0,0,0,0,0
ENSG00000201967.1,0,0,2,2,0,0
ENSG00000201968.1,0,0,0,0,0,0
ENSG00000201969.1,0,0,0,0,0,0
ENSG00000201980.1,0,0,0,0,0,0
ENSG00000201984.1,0,0,0,0,0,0
ENSG00000201987.1,0,0,0,0,0,0
ENSG00000201988.2,0,0,0,0,0,0
ENSG00000201990.1,0,0,0,0,0,0
ENSG00000201992.1,0,0,0,0,0,0
ENSG00000201998.1,164,95,74,34,70,66
ENSG00000201999.1,0,0,0,0,0,0
ENSG00000202000.1,0,0,0,0,0,0
ENSG00000202001.2,0,0,0,0,0,0
ENSG00000202008.1,0,0,0,0,0,0
ENSG00000202014.1,0,0,0,0,0,0
ENSG00000202016.1,0,0,0,0,0,0
ENSG00000202017.1,0,0,0,0,0,0
ENSG00000202019.1,0,0,0,0,0,0
ENSG00000202023.1,0,0,0,0,0,0
ENSG00000202024.1,0,0,0,0,0,0
ENSG00000202025.1,0,0,0,0,0,0
ENSG00000202026.1,0,0,0,0,0,0
ENSG00000202027.1,0,0,0,0,0,0
ENSG00000202029.1,0,0,0,0,0,0
ENSG00000202031.1,0,0,0,0,0,0
ENSG00000202034.1,0,0,0,0,0,0
ENSG00000202035.1,0,0,0,0,0,0
ENSG00000202039.1,0,0,0,0,0,0
ENSG00000202041.1,0,0,0,0,0,0
ENSG00000202044.1,0,0,0,0,0,0
ENSG00000202046.1,0,0,0,0,0,0
ENSG00000202047.1,0,0,0,0,0,0
ENSG00000202048.1,0,0,0,0,0,0
ENSG00000202050.1,0,0,0,0,0,0
ENSG00000202051.1,0,0,0,0,0,0
ENSG00000202054.1,0,0,0,0,0,0
ENSG00000202056.1,0,0,0,0,0,0
ENSG00000202058.1,31.293,17.168,26.177,11.046,21.172,8.105
ENSG00000202059.1,0,0,0,0,0,0
ENSG00000202060.1,0,0,0,0,0,0
ENSG00000202063.1,0,0,0,0,0,0
ENSG00000202069.1,0,0,0,0,0,0
ENSG00000202070.1,0,0,0,0,0,0
ENSG00000202071.1,0,0,0,0,0,0
ENSG00000202074.1,0,0,0,0,0,0
ENSG00000202078.1,0,0,0,0,0,0
ENSG00000202079.1,0,0,0,0,0,0
ENSG00000202081.1,0,0,0,0,0,0
ENSG00000202082.2,0,0,0,0,0,0
ENSG00000202089.1,0,0,0,0,0,0
ENSG00000202092.1,0,0,0,0,0,0
ENSG00000202093.1,0,0,0,0,0,0
ENSG00000202095.1,0,0,0,0,0,0
ENSG00000202099.1,0,0,0,0,0,0
ENSG00000202100.1,0,0,0,0,0,0
ENSG00000202103.1,0,0,0,0,0,0
ENSG00000202111.1,0,0,0,0,0,0
ENSG00000202112.1,0,0,0,0,0,0
ENSG00000202119.1,0,0,0,0,0,0
ENSG00000202124.1,0,0,0,0,0,0
ENSG00000202125.1,0,2,0,1,0,0
ENSG00000202137.1,0,0,0,0,0,0
ENSG00000202141.1,0,0,0,0,0,0
ENSG00000202142.1,0,0,0,0,0,0
ENSG00000202144.1,0,0,0,0,0,0
ENSG00000202146.1,0,0,0,0,0,0
ENSG00000202147.1,0,0,0,0,0,0
ENSG00000202150.1,0,0,0,0,0,0
ENSG00000202151.1,0,0,0,0,0,0
ENSG00000202157.1,0,0,0,0,0,0
ENSG00000202159.1,0,0,0,0,0,0
ENSG00000202160.1,0,0,0,0,0,0
ENSG00000202164.1,0,0,0,0,0,0
ENSG00000202167.1,0,0,0,0,0,0
ENSG00000202169.1,0,0,0,0,0,0
ENSG00000202172.1,0,0,0,0,0,0
ENSG00000202174.1,0,0,0,0,0,0
ENSG00000202175.1,0,0,0,0,0,0
ENSG00000202177.1,0,0,0,0,0,0
ENSG00000202182.1,0,0,0,0,0,0
ENSG00000202183.1,0,0,0,0,0,0
ENSG00000202184.1,0,0,0,0,0,0
ENSG00000202186.1,0,0,0,0,0,0
ENSG00000202187.1,0,0,0,0,0,0
ENSG00000202188.1,0,0,0,0,0,0
ENSG00000202189.1,0,0,0,0,0,0
ENSG00000202190.1,0,0,0,0,0,0
ENSG00000202191.1,0,0,0,0,0,0
ENSG00000202193.1,0,0,0,0,0,0
ENSG00000202195.1,0,0,0,0,0,0
ENSG00000202198.1,1668.675,36119.446,0,3361.278,11701.833,18939.504
ENSG00000202199.1,0,0,0,0,0,0
ENSG00000202200.1,0,0,0,0,0,0
ENSG00000202205.1,0,0,0,0,0,0
ENSG00000202206.1,0,0,0,0,0,0
ENSG00000202211.1,0,0,0,0,0,0
ENSG00000202215.1,0,0,0,0,0,0
ENSG00000202216.2,0,0,0,0,0,0
ENSG00000202217.1,0,0,0,0,0,0
ENSG00000202222.1,0,0,0,0,0,0
ENSG00000202224.1,0,0,0,0,0,0
ENSG00000202225.1,0,0,0,0,0,0
ENSG00000202227.1,0,0,0,0,0,0
ENSG00000202229.1,0,0,0,0,0,0
ENSG00000202231.1,0,0,0,0,0,0
ENSG00000202233.2,0,0,0,0,0,0
ENSG00000202237.1,0,0,0,0,0,0
ENSG00000202239.1,0,0,0,0,0,0
ENSG00000202240.1,0,0,0,0,0,0
ENSG00000202241.1,0,0,0,0,0,0
ENSG00000202242.1,0,0,0,0,0,0
ENSG00000202245.1,0,0,0,0,0,0
ENSG00000202249.1,0,0,0,0,0,0
ENSG00000202251.1,0,0,0,0,0,0
ENSG00000202252.1,0,0,0,0,0,0
ENSG00000202254.1,0,0,0,0,0,0
ENSG00000202255.1,0,0,0,0,0,0
ENSG00000202259.1,0,0,0,0,0,0
ENSG00000202260.1,0,0,0,0,0,0
ENSG00000202261.1,0,0,0,0,0,0
ENSG00000202263.1,0,0,0,0,0,0
ENSG00000202264.1,0,0,0,0,0,0
ENSG00000202265.1,0,0,0,0,0,0
ENSG00000202268.2,0,0,0,0,0,0
ENSG00000202269.1,0,0,0,0,0,0
ENSG00000202270.1,0,0,0,0,0,0
ENSG00000202272.1,0,0,0,0,0,0
ENSG00000202273.1,0,0,0,0,0,0
ENSG00000202275.1,0,0,0,0,0,0
ENSG00000202276.1,0,0,0,0,0,0
ENSG00000202279.1,0,0,0,0,0,0
ENSG00000202281.1,0,0,0,0,0,0
ENSG00000202283.1,0,0,0,0,0,0
ENSG00000202285.1,0,0,0,0,0,0
ENSG00000202290.1,0,0,0,0,0,0
ENSG00000202293.1,0,0,0,0,0,0
ENSG00000202296.1,0,0,0,0,0,0
ENSG00000202297.1,0,0,0,0,0,0
ENSG00000202300.1,0,0,0,0,0,0
ENSG00000202304.1,0,0,0,0,0,0
ENSG00000202306.1,0,0,0,0,0,0
ENSG00000202308.1,0,0,0,0,0,0
ENSG00000202309.1,0,0,0,0,0,0
ENSG00000202310.1,0,0,0,0,0,0
ENSG00000202313.1,0,0,0,0,0,0
ENSG00000202314.1,0,0,0,0,0,0
ENSG00000202317.1,0,0,0,0,0,0
ENSG00000202318.1,0,0,0,0,0,0
ENSG00000202322.1,0,0,0,0,0,0
ENSG00000202324.1,0,0,0,0,0,0
ENSG00000202329.1,0,0,0,0,0,0
ENSG00000202331.1,0,0,0,0,0,0
ENSG00000202332.1,0,0,0,0,0,0
ENSG00000202334.1,0,0,0,0,0,0
ENSG00000202335.1,0,0,0,0,0,0
ENSG00000202336.1,0,0,0,0,0,0
ENSG00000202339.1,0,0,0,0,0,0
ENSG00000202341.1,0,0,0,0,0,0
ENSG00000202343.1,2,0,0,0,0,0
ENSG00000202344.1,0,0,0,0,0,0
ENSG00000202345.1,0,0,0,0,0,0
ENSG00000202347.1,0,0,0,0,0,0
ENSG00000202350.1,0,0,0,0,0,0
ENSG00000202351.1,0,0,0,0,0,0
ENSG00000202354.1,0,0,0,0,0,0
ENSG00000202356.1,0,0,0,0,0,0
ENSG00000202357.1,0,0,0,0,0,0
ENSG00000202358.1,0,0,0,0,0,0
ENSG00000202360.1,1,0,0,0,2,0
ENSG00000202361.1,0,0,0,0,0,0
ENSG00000202363.1,0,0,0,0,0,0
ENSG00000202368.1,0,0,0,0,0,0
ENSG00000202374.1,0,0,0,0,0,0
ENSG00000202377.1,0,0,0,0,0,0
ENSG00000202379.1,0,0,0,0,0,0
ENSG00000202380.1,0,0,0,0,0,0
ENSG00000202382.1,0,0,0,0,0,0
ENSG00000202383.1,0,0,0,0,0,0
ENSG00000202385.1,0,0,0,0,0,0
ENSG00000202386.1,0,0,0,0,0,0
ENSG00000202388.1,0,0,0,0,0,0
ENSG00000202389.1,0,0,0,0,0,0
ENSG00000202392.1,0,4,0,0,1,0
ENSG00000202395.1,0,0,0,0,0,0
ENSG00000202398.1,0,0,0,0,0,0
ENSG00000202399.1,0,0,0,0,0,0
ENSG00000202400.1,0,0,0,0,0,0
ENSG00000202402.1,0,0,0,0,0,0
ENSG00000202406.1,0,0,0,4.387,0,1.758
ENSG00000202407.1,0,0,0,0,0,0
ENSG00000202408.2,50,10,43,1,9,15
ENSG00000202410.1,0,0,0,0,0,0
ENSG00000202411.1,0,0,0,0,0,0
ENSG00000202412.1,0,0,0,0,0,0
ENSG00000202414.1,0,0,0,0,0,0
ENSG00000202415.1,1,3,0,3,2,1
ENSG00000202417.1,0,0,0,0,0,0
ENSG00000202422.1,0,0,0,0,0,0
ENSG00000202423.1,0,0,0,0,0,0
ENSG00000202427.1,0,0,0,0,0,0
ENSG00000202428.1,0,0,0,0,0,0
ENSG00000202429.1,0,0,0,0,0,0
ENSG00000202430.1,0,0,0,0,0,0
ENSG00000202431.1,0,0,0,0,0,0
ENSG00000202433.1,0,0,0,0,0,0
ENSG00000202434.1,0,0,0,0,0,0
ENSG00000202438.1,0,0,0,0,0,0
ENSG00000202440.1,0,0,0,0,0,0
ENSG00000202441.2,0,0,0,0,0,0
ENSG00000202444.1,0,0,0,0,0,0
ENSG00000202445.1,0,0,0,0,0,0
ENSG00000202449.1,0,0,0,0,0,0
ENSG00000202459.1,0,0,0,0,0,0
ENSG00000202461.1,0,0,0,0,0,0
ENSG00000202468.1,0,0,0,0,0,0
ENSG00000202469.1,0,0,0,0,0,0
ENSG00000202470.1,0,0,0,0,0,0
ENSG00000202471.1,0,0,0,0,0,0
ENSG00000202472.1,0,0,0,0,0,0
ENSG00000202473.1,0,0,0,0,0,0
ENSG00000202474.1,0,0,0,0,0,0
ENSG00000202476.1,0,0,0,0,0,0
ENSG00000202478.1,0,0,0,0,0,0
ENSG00000202479.1,0,0,0,0,0,0
ENSG00000202485.1,0,0,0,0,0,0
ENSG00000202490.1,0,0,0,0,0,0
ENSG00000202491.1,0,0,0,0,0,0
ENSG00000202495.1,0,0,0,0,0,0
ENSG00000202497.1,0,0,0,0,0,0
ENSG00000202498.1,0,0,0,0,0,0
ENSG00000202502.1,0,0,0,0,0,0
ENSG00000202503.1,0,0,0,0,0,0
ENSG00000202508.1,0,0,0,0,0,0
ENSG00000202512.1,0,0,0,0,0,0
ENSG00000202513.1,0,0,0,0,0,0
ENSG00000202514.1,0,0,0,0,0,0
ENSG00000202515.1,0,0,0,0,0,0
ENSG00000202517.1,0,0,0,0,0,0
ENSG00000202522.1,0,0,0,0,0,0
ENSG00000202523.1,0,0,0,0,0,0
ENSG00000202528.1,0,0,0,0,0,0
ENSG00000202529.1,0,0,0,0,0,0
ENSG00000202532.1,0,0,0,0,0,0
ENSG00000202533.1,0,0,0,0,0,0
ENSG00000202534.1,0,0,0,0,0,0
ENSG00000202536.2,0,0,0,0,0,0
ENSG00000202537.1,0,0,0,0,0,0
ENSG00000202538.1,13,7,11,1,12,8
ENSG00000202542.1,0,0,0,0,0,0
ENSG00000202560.4,0,0,0,0,0,0
ENSG00000202566.4,0,0,0,0,0,0
ENSG00000202569.4,0,0,0,0,0,0
ENSG00000202601.4,0,0,0,0,0,0
ENSG00000202609.4,0,0,0,0,0,0
ENSG00000203258.3,0,0,0,0,0,0
ENSG00000203262.3,2,0,0,0,0,0
ENSG00000203266.3,1,0,6,0,3,0
ENSG00000203279.6,0,3,2,1,0,0
ENSG00000203280.4,1,1,0,0,0,0
ENSG00000203286.5,0,2,0,0,0,0
ENSG00000203288.6,8,8,14.972,17,21.026,13
ENSG00000203307.2,0,0,1.689,3.087,0,1
ENSG00000203321.2,0,0,0,0,0,0
ENSG00000203325.3,10.692,14.997,15.864,17.342,5.345,12.527
ENSG00000203326.12,1609.8,1858.815,1568.993,721.374,1043.422,1119.52
ENSG00000203327.2,4,2,4,2,7,1
ENSG00000203334.5,3,3,3,2,0,0
ENSG00000203335.5,1,5,0,0,1,0
ENSG00000203356.2,3,4,5,3,1,0
ENSG00000203362.2,0,0,2,0,1,0
ENSG00000203363.2,1,1,0,5,0,0
ENSG00000203364.2,1,1,1.999,5,0,0.999
ENSG00000203387.2,7,5,7.999,5,0,0
ENSG00000203392.3,2,5.004,9,8,8,4
ENSG00000203395.2,0,1,3,3,0,0
ENSG00000203396.3,0,0,0,0,0,0
ENSG00000203397.2,0,0,0,0,0,0
ENSG00000203402.2,27,47.743,75.869,54.996,38.445,18.77
ENSG00000203408.5,0,0,0,0,0,0
ENSG00000203411.3,0,1,4,0,1.345,0
ENSG00000203413.3,0,0,0,0,0,0
ENSG00000203414.2,48.096,68.421,85.035,53.996,28.001,46
ENSG00000203416.3,0,0,0,0,0,0
ENSG00000203434.2,2,1,0,0,1,0
ENSG00000203435.2,17.001,38.778,50.016,37.963,32.998,15.697
ENSG00000203436.2,0,0,1,0.977,0,0
ENSG00000203437.3,0,1,0,0,0,0
ENSG00000203441.2,4,5,20.045,6.136,9.001,1.003
ENSG00000203446.2,0,1,4,2,0,6
ENSG00000203462.2,0,0,0,0,0,0
ENSG00000203469.2,0,1,0,0,0,0
ENSG00000203472.3,7.999,3,11.512,3,5.101,2
ENSG00000203485.14,5172.809,5316.545,5301.08,7810.404,7358.626,5532.998
ENSG00000203489.3,0,4.866,0,1.954,7.002,4.842
ENSG00000203492.5,0,0,0,0,0,0
ENSG00000203496.9,0,0,0,1.009,0,0
ENSG00000203497.3,16,9,21,4,4,0
ENSG00000203498.3,0,0,0,0,0,0
ENSG00000203499.12,837.205,1319.021,1393.084,736,938.004,739
ENSG00000203506.5,3,3,9.678,6,10,5
ENSG00000203520.3,0,0,0,0,0,0
ENSG00000203523.3,0,0,0,0,0,0
ENSG00000203527.2,3,10,17.002,6,6,5
ENSG00000203531.3,1,4,9,0,1,0
ENSG00000203546.7,85.312,50.272,65.22,8.051,31.661,17.623
ENSG00000203560.3,0,0,0,0,0,0
ENSG00000203565.3,0,0,0,0,0,0
ENSG00000203573.4,0,0,0,0,0,0
ENSG00000203581.7,0,2,0,0,0,0
ENSG00000203585.4,0,0,0,0,2,0
ENSG00000203588.3,0,0,2,2,0,0
ENSG00000203593.3,0,0,1,0,1,0
ENSG00000203601.3,11.594,17.8,56.203,20.998,16.46,9.989
ENSG00000203605.3,3.995,0,0,2,0,0
ENSG00000203616.2,0,1,4,1,0,1
ENSG00000203618.6,18.549,3,0,6,1.734,0
ENSG00000203620.2,42.281,52,68.986,47.167,41,34.857
ENSG00000203635.2,23.07,11.022,27.881,29.006,12.004,20.912
ENSG00000203643.3,0,0,0,0,0,0
ENSG00000203644.3,123,143,121,105,47,82.922
ENSG00000203645.2,3.548,4.014,13.004,25.089,0,39.069
ENSG00000203647.2,0,0,1,3,1,0
ENSG00000203648.3,0,0,0,0,0,0
ENSG00000203650.9,6,1.993,16.325,14.001,2,6
ENSG00000203661.4,0,0,0,0,0,0
ENSG00000203663.4,16.109,5.109,12.642,5.084,5.059,9.804
ENSG00000203664.8,0,0,0,0,0,0
ENSG00000203666.13,337.655,446.55,464.831,726.212,817.635,588.114
ENSG00000203667.10,880.523,847.07,1082.085,440,559.766,481.001
ENSG00000203668.3,5914.682,6026.064,5817.782,6171.778,7898.181,5707.138
ENSG00000203684.5,0,1,1,1,0,0
ENSG00000203685.11,58,7,5,18,31,29
ENSG00000203688.6,0,0,0,0,0,0
ENSG00000203690.14,3.108,5.998,12,6,1,3
ENSG00000203697.12,7,0,4,3,1,3
ENSG00000203705.11,392.082,440.377,399.508,270.455,249.483,215.813
ENSG00000203706.9,8,7,11,18,29,27.999
ENSG00000203709.14,125,158,224.999,56,38,18
ENSG00000203710.12,11.029,11.999,12.867,81.766,92.021,11
ENSG00000203711.16,69.032,86,86,2,8,7
ENSG00000203721.8,3,1,2,5,5,9
ENSG00000203722.8,0,0,0,0,0,0
ENSG00000203724.11,61,62,57,27,24,18
ENSG00000203727.4,9,20,2,25,6,0
ENSG00000203729.8,0,0,0,0,0,0
ENSG00000203730.3,0,1,0,0,0,0
ENSG00000203733.6,0,0,0,0,0,0
ENSG00000203734.13,4,2,3,2,0,1
ENSG00000203737.5,6,13,15,20,6,7
ENSG00000203739.6,52.68,50,50,38,46.999,38
ENSG00000203740.4,0,1,1,0,0,0
ENSG00000203747.13,6,3,0,305.011,332.605,149.962
ENSG00000203756.8,0,0,0,0,0,0
ENSG00000203757.2,0,0,0,0,0,0
ENSG00000203758.4,0,0,0,0,0,0
ENSG00000203760.9,344.999,341,289,222,182,175
ENSG00000203761.5,46.901,47.595,42.169,19.454,13.766,9.649
ENSG00000203772.8,0,1,0,2,0,0
ENSG00000203778.8,15,26,14,40,36,19
ENSG00000203780.12,28,60,43,84.001,69,45
ENSG00000203781.4,0,0,0,0,0,0
ENSG00000203782.6,0,0,0,0,0,0
ENSG00000203783.5,6,20,21,8,10,4
ENSG00000203784.3,0,0,0,0,0,0
ENSG00000203785.9,0,0,0,0,0,0
ENSG00000203786.7,0,0,0,1,0,0
ENSG00000203791.15,570.295,587.814,558.305,216.724,261.796,207.55
ENSG00000203795.3,0,0,0,0,0,0
ENSG00000203797.12,20,11,20,25,4,15
ENSG00000203799.14,313.997,296.001,730,389,212.999,147.001
ENSG00000203801.8,1,2,1,1,0,0
ENSG00000203804.5,48.564,36.885,77.769,76.816,55.384,42.437
ENSG00000203805.11,9,1,4,0,0,0
ENSG00000203808.13,7,0,0,3,0,3
ENSG00000203809.7,5,14,13,9,13,2
ENSG00000203811.2,8401.895,816.044,9310.735,996.192,571.646,199.992
ENSG00000203814.7,6068.902,7912.479,6424.351,3746.403,4469.699,3499.78
ENSG00000203825.4,1,0,1,0,1,0
ENSG00000203837.5,0,0,0,0,0,0
ENSG00000203852.4,0,11064.131,0,3614.326,5687.724,4677.929
ENSG00000203855.7,0,0,0,1,0,1
ENSG00000203857.10,1981.008,3912.065,2298.969,8300.256,6656.75,7953.196
ENSG00000203858.3,0,0,1.304,18.731,0,0
ENSG00000203859.10,0,0,0,0,0,1
ENSG00000203864.3,0,0,0,0,0,0
ENSG00000203865.13,237.999,309.001,250.999,70,91.999,104
ENSG00000203867.8,88.3,146.727,158.726,16,13.912,8.954
ENSG00000203870.6,7,0,4,0,0,1
ENSG00000203872.7,17,30,60,11,15,17
ENSG00000203875.13,4572.978,5335.711,4677.664,1858.025,1614.229,2808.919
ENSG00000203876.10,8,5,5,0,1,0
ENSG00000203877.9,2,0,0,0,2,0
ENSG00000203878.12,0,0,0,0,0,0
ENSG00000203879.12,1093.222,1301,1513.999,1924.243,1449.801,1605.002
ENSG00000203880.13,3592.072,3231.41,3684.637,689.266,615.573,722.001
ENSG00000203883.7,0,0,0,0,0,0
ENSG00000203896.10,66.849,89.807,86.988,52.877,30.528,37.489
ENSG00000203897.4,2,1,0,0,4,0
ENSG00000203900.2,0,1,0,1,0,0
ENSG00000203907.10,75,55,74,25,12,8
ENSG00000203908.4,0,0,0,0,0,0
ENSG00000203909.4,2,0,0,0,1,0
ENSG00000203910.9,0,0,0,0,0,0
ENSG00000203914.4,0,0,0,0,0,0
ENSG00000203923.5,0,0,0,0,0,0
ENSG00000203926.5,0,0,0,0,0,0
ENSG00000203930.13,36.988,20.217,28.372,11.985,16,6.074
ENSG00000203933.3,0,0,0,0,0,1
ENSG00000203942.5,0,0,0,0,0,0
ENSG00000203943.9,40,63,40,1,1,2
ENSG00000203950.7,199,236,222,193,181,154
ENSG00000203952.10,0,2,2,5,14,5
ENSG00000203963.12,0,3,6,0,0,0
ENSG00000203965.13,159,162.411,145,68.999,109,84
ENSG00000203970.4,0,0,0,0,0,0
ENSG00000203971.2,0,0,0,0,0,0
ENSG00000203972.10,2,0,0,0,0,0
ENSG00000203985.11,0,0,0,0,0,0
ENSG00000203987.3,0,1,0,0,1,0
ENSG00000203989.5,3,0,1,0,0,2
ENSG00000203993.7,116.001,217.999,164.001,86,46.987,60
ENSG00000203995.11,340.975,436.34,308.944,126.026,36.997,46.027
ENSG00000203999.10,6,3,9,43,29,27
ENSG00000204001.10,0,0,0,0,0,0
ENSG00000204003.8,0,0,0,0,0,0
ENSG00000204006.11,0,0,0,0,0,0
ENSG00000204007.8,0,0,0,0,0,0
ENSG00000204010.3,0,0,0,3,3,0
ENSG00000204011.5,0,0,0,0,0,0
ENSG00000204019.5,0,1,0,0,0,0
ENSG00000204020.6,0,0,0,2,3,0
ENSG00000204021.5,0,0,0,3,15,15
ENSG00000204022.9,0,0,0,0,0,0
